Date,Open,High,Low,Close,Adj Close,Volume,Count,Week Day,Change,RSI
2015-05-19,60.349998474121094,60.349998474121094,59.72999954223633,59.79999923706055,54.179359436035156,760500,0,1,-0.9113492145263136,56.790000915527344
2015-05-20,59.900001525878906,60.029998779296875,59.61000061035156,59.79999923706055,54.179359436035156,563600,1,2,-0.1669487249931989,56.790000915527344
2015-05-21,59.650001525878906,59.939998626708984,59.59000015258789,59.790000915527344,54.17029571533203,650100,2,3,0.23470140162142883,56.790000915527344
2015-05-22,59.4900016784668,59.7400016784668,59.279998779296875,59.65999984741211,54.05251693725586,1049900,3,4,0.28575922701115086,56.790000915527344
2015-05-26,59.400001525878906,59.400001525878906,58.709999084472656,59.11000061035156,53.5542106628418,1095400,4,1,-0.48821701696589725,56.790000915527344
2015-05-27,59.349998474121094,59.349998474121094,58.70000076293945,59.060001373291016,53.5088996887207,1571100,5,2,-0.4886219179205731,56.790000915527344
2015-05-28,58.959999084472656,59.869998931884766,58.849998474121094,59.630001068115234,54.02533721923828,854600,6,3,1.1363670183960783,56.790000915527344
2015-05-29,59.56999969482422,59.72999954223633,59.0,59.0,53.454551696777344,1769300,7,4,-0.9568569712007924,56.790000915527344
2015-06-01,59.09000015258789,59.9900016784668,58.86000061035156,59.650001525878906,54.04345703125,1196000,8,0,0.9477092094177131,56.790000915527344
2015-06-02,59.41999816894531,59.7400016784668,58.95000076293945,59.189998626708984,53.62669372558594,1159000,9,1,-0.3870743004440791,56.790000915527344
2015-06-03,59.439998626708984,59.63999938964844,59.119998931884766,59.47999954223633,53.88943099975586,815600,10,2,0.06729629281883032,56.790000915527344
2015-06-04,59.2400016784668,59.58000183105469,58.7400016784668,58.79999923706055,53.27334976196289,677500,11,3,-0.7427454911200448,56.790000915527344
2015-06-05,58.869998931884766,58.869998931884766,58.38999938964844,58.61000061035156,53.10120391845703,533400,12,4,-0.44164825250639916,56.790000915527344
2015-06-08,58.540000915527344,58.54999923706055,57.88999938964844,58.08000183105469,52.62102127075195,887900,13,0,-0.7857859195055883,56.790000915527344
