Date,Open,High,Low,Close,Adj Close,Volume,Count,Week Day,Change,RSI
2015-05-19,37.810001373291016,38.0,36.5099983215332,36.83000183105469,36.83000183105469,285200,0,1,-2.5919055981008188,5.78000020980835
2015-05-20,37.099998474121094,37.5,36.599998474121094,37.4900016784668,37.4900016784668,226100,1,2,1.0512216182912981,5.78000020980835
2015-05-21,37.5,37.70000076293945,36.77000045776367,37.61000061035156,37.61000061035156,138400,2,3,0.293334960937508,5.78000020980835
2015-05-22,37.45000076293945,38.29999923706055,37.20000076293945,37.72999954223633,37.72999954223633,261000,3,4,0.747660276615969,5.78000020980835
2015-05-26,37.720001220703125,38.72999954223633,37.5,38.540000915527344,38.540000915527344,380100,4,1,2.173912164070013,5.78000020980835
2015-05-27,38.849998474121094,41.099998474121094,38.08000183105469,41.06999969482422,41.06999969482422,726300,5,2,5.714289080814039,5.78000020980835
2015-05-28,41.18000030517578,42.459999084472656,39.709999084472656,42.09000015258789,42.09000015258789,691800,6,3,2.209810200748663,5.78000020980835
2015-05-29,42.0,42.720001220703125,41.02000045776367,41.81999969482422,41.81999969482422,839800,7,4,-0.4285721551804289,5.78000020980835
2015-06-01,41.61000061035156,41.79999923706055,39.709999084472656,40.0099983215332,40.0099983215332,374700,8,0,-3.845234956378052,5.78000020980835
2015-06-02,39.77000045776367,40.72999954223633,39.119998931884766,40.25,40.25,248900,9,1,1.206938739530794,5.78000020980835
2015-06-03,40.16999816894531,41.470001220703125,39.72999954223633,41.459999084472656,41.459999084472656,279200,10,2,3.211354180555137,5.78000020980835
2015-06-04,41.040000915527344,41.79999923706055,40.33000183105469,40.529998779296875,40.529998779296875,277500,11,3,-1.2426952359972043,5.78000020980835
2015-06-05,40.5099983215332,42.33000183105469,40.08000183105469,42.25,42.25,287900,12,4,4.295240065566475,5.78000020980835
2015-06-08,42.0,43.630001068115234,41.9900016784668,42.84000015258789,42.84000015258789,726300,13,0,2.0000003633044994,5.78000020980835
2015-06-09,42.939998626708984,42.970001220703125,41.709999084472656,42.43000030517578,42.43000030517578,359100,14,1,-1.1876999018252898,72.50802803495293
2015-06-10,42.630001068115234,45.0,42.31999969482422,43.790000915527344,43.790000915527344,678100,15,2,2.721088009260497,73.97259399060493
2015-06-11,44.11000061035156,44.970001220703125,44.11000061035156,44.939998626708984,44.939998626708984,329200,16,3,1.8816549645719993,75.86449184982101
2015-06-12,44.849998474121094,45.5,43.619998931884766,44.31999969482422,44.31999969482422,276500,17,4,-1.181714152348723,72.46080184561634
2015-06-15,43.83000183105469,44.58000183105469,43.459999084472656,44.43000030517578,44.43000030517578,234000,18,0,1.3689218550202664,71.08088358975814
2015-06-16,44.099998474121094,45.310001373291016,43.849998474121094,44.38999938964844,44.38999938964844,263000,19,1,0.6575984706610027,64.45992475611531
2015-06-17,44.13999938964844,44.90999984741211,44.0099983215332,44.61000061035156,44.61000061035156,203800,20,2,1.064796618038355,61.79775040102525
2015-06-18,45.09000015258789,45.41999816894531,44.56999969482422,44.79999923706055,44.79999923706055,416600,21,3,-0.6431601564558909,64.05659857913354
2015-06-19,44.939998626708984,45.310001373291016,44.38999938964844,44.689998626708984,44.689998626708984,1101700,22,4,-0.5562973022687601,76.2921320382224
2015-06-22,45.06999969482422,49.369998931884766,44.59000015258789,48.27000045776367,48.27000045776367,674100,23,0,7.100068303987439,82.76143528588253
2015-06-23,48.41999816894531,49.16999816894531,47.29999923706055,47.7400016784668,47.7400016784668,358000,24,1,-1.4043711610766563,77.16263775064884
2015-06-24,48.59000015258789,48.59000015258789,45.0,46.349998474121094,46.349998474121094,709800,25,2,-4.610005497905922,74.20964070769274
2015-06-25,46.33000183105469,46.33000183105469,45.16999816894531,45.93000030517578,45.93000030517578,432200,26,3,-0.8633747249515267,67.16417857336032
2015-06-26,46.18000030517578,46.189998626708984,44.2400016784668,45.58000183105469,45.58000183105469,429300,27,4,-1.299260437756744,63.07252766292635
2015-06-29,44.91999816894531,44.91999816894531,42.810001373291016,44.15999984741211,44.15999984741211,743300,28,0,-1.6918930376506935,57.5282823738768
2015-06-30,44.400001525878906,45.650001525878906,43.439998626708984,45.54999923706055,45.54999923706055,405000,29,1,2.5900848460812753,57.63888130033489
2015-07-01,46.439998626708984,47.06999969482422,44.900001525878906,45.93000030517578,45.93000030517578,414400,30,2,-1.098187632675529,54.60465733562476
2015-07-02,46.119998931884766,46.119998931884766,45.16999816894531,45.849998474121094,45.849998474121094,339300,31,3,-0.5854303209382961,57.49264335555645
2015-07-06,45.52000045776367,46.619998931884766,44.72999954223633,45.9900016784668,45.9900016784668,258800,32,0,1.0325158523212696,57.61718728172147
2015-07-07,46.0,46.400001525878906,45.060001373291016,46.310001373291016,46.310001373291016,219900,33,1,0.6739160288935064,59.12547769799877
